filepath,superclass,class
../archive (1)/train/log rolling/Image_2120.jpg,water,log rolling
../archive (1)/train/log rolling/Image_6789.jpg,water,log rolling
../archive (2)/valid/log rolling/1.jpg,water,log rolling
../archive (1)/train/log rolling/Image_6794.jpg,water,log rolling
../archive (2)/train/log rolling/067.jpg,water,log rolling
../archive (2)/train/log rolling/040.jpg,water,log rolling
../archive (1)/train/log rolling/Image_9486.jpg,water,log rolling
../archive (1)/train/log rolling/Image_8570.jpg,water,log rolling
../archive (2)/train/log rolling/045.jpg,water,log rolling
../archive (1)/train/log rolling/Image_2254.jpg,water,log rolling
../archive (2)/train/log rolling/124.jpg,water,log rolling
../archive (1)/train/log rolling/Image_410.jpg,water,log rolling
../archive (1)/train/log rolling/Image_2586.jpg,water,log rolling
../archive (2)/train/log rolling/117.jpg,water,log rolling
../archive (2)/train/log rolling/100.jpg,water,log rolling
../archive (2)/train/log rolling/099.jpg,water,log rolling
../archive (2)/train/log rolling/076.jpg,water,log rolling
../archive (1)/train/log rolling/Image_1586.jpg,water,log rolling
../archive (1)/train/log rolling/Image_3806.jpg,water,log rolling
../archive (1)/train/log rolling/Image_1452.jpg,water,log rolling
../archive (2)/train/log rolling/024.jpg,water,log rolling
../archive (2)/test/log rolling/3.jpg,water,log rolling
../archive (1)/train/log rolling/Image_5076.jpg,water,log rolling
../archive (2)/train/log rolling/025.jpg,water,log rolling
../archive (1)/train/log rolling/Image_8971.jpg,water,log rolling
../archive (2)/train/log rolling/033.jpg,water,log rolling
../archive (1)/train/log rolling/Image_2002.jpg,water,log rolling
../archive (2)/train/log rolling/031.jpg,water,log rolling
../archive (2)/train/log rolling/056.jpg,water,log rolling
../archive (1)/train/log rolling/Image_7200.jpg,water,log rolling
../archive (1)/train/log rolling/Image_9219.jpg,water,log rolling
../archive (1)/train/log rolling/Image_325.jpg,water,log rolling
../archive (1)/train/log rolling/Image_2154.jpg,water,log rolling
../archive (2)/train/log rolling/058.jpg,water,log rolling
../archive (1)/train/log rolling/Image_2069.jpg,water,log rolling
../archive (2)/train/log rolling/121.jpg,water,log rolling
../archive (1)/train/log rolling/Image_7730.jpg,water,log rolling
../archive (2)/train/log rolling/001.jpg,water,log rolling
../archive (2)/train/log rolling/014.jpg,water,log rolling
../archive (2)/train/log rolling/083.jpg,water,log rolling
../archive (2)/train/log rolling/013.jpg,water,log rolling
../archive (1)/train/log rolling/Image_3758.jpg,water,log rolling
../archive (2)/valid/log rolling/4.jpg,water,log rolling
../archive (2)/train/log rolling/007.jpg,water,log rolling
../archive (1)/train/log rolling/Image_7211.jpg,water,log rolling
../archive (1)/train/log rolling/Image_5990.jpg,water,log rolling
../archive (2)/train/log rolling/106.jpg,water,log rolling
../archive (1)/train/log rolling/Image_1575.jpg,water,log rolling
../archive (2)/train/log rolling/092.jpg,water,log rolling
../archive (2)/train/log rolling/115.jpg,water,log rolling
../archive (1)/train/log rolling/Image_3335.jpg,water,log rolling
../archive (2)/train/log rolling/128.jpg,water,log rolling
../archive (1)/train/log rolling/Image_1358.jpg,water,log rolling
../archive (2)/train/log rolling/086.jpg,water,log rolling
../archive (2)/train/log rolling/119.jpg,water,log rolling
../archive (2)/train/log rolling/078.jpg,water,log rolling
../archive (1)/train/log rolling/Image_2369.jpg,water,log rolling
../archive (2)/train/log rolling/122.jpg,water,log rolling
../archive (2)/train/log rolling/005.jpg,water,log rolling
../archive (2)/train/log rolling/085.jpg,water,log rolling
../archive (2)/train/log rolling/003.jpg,water,log rolling
../archive (2)/train/log rolling/073.jpg,water,log rolling
../archive (2)/train/log rolling/068.jpg,water,log rolling
../archive (2)/train/log rolling/037.jpg,water,log rolling
../archive (2)/train/log rolling/035.jpg,water,log rolling
../archive (2)/train/log rolling/101.jpg,water,log rolling
../archive (1)/train/log rolling/Image_240.jpg,water,log rolling
../archive (1)/train/log rolling/Image_5582.jpg,water,log rolling
../archive (1)/train/log rolling/Image_8447.jpg,water,log rolling
../archive (1)/train/log rolling/Image_6811.jpg,water,log rolling
../archive (2)/train/log rolling/041.jpg,water,log rolling
../archive (1)/train/log rolling/Image_477.jpg,water,log rolling
../archive (2)/train/log rolling/034.jpg,water,log rolling
../archive (2)/train/log rolling/087.jpg,water,log rolling
../archive (2)/train/log rolling/084.jpg,water,log rolling
../archive (2)/train/log rolling/022.jpg,water,log rolling
../archive (2)/train/log rolling/098.jpg,water,log rolling
../archive (2)/train/log rolling/053.jpg,water,log rolling
../archive (2)/train/log rolling/070.jpg,water,log rolling
../archive (2)/test/log rolling/4.jpg,water,log rolling
../archive (2)/train/log rolling/110.jpg,water,log rolling
../archive (2)/test/log rolling/2.jpg,water,log rolling
../archive (2)/train/log rolling/118.jpg,water,log rolling
../archive (2)/train/log rolling/006.jpg,water,log rolling
../archive (2)/train/log rolling/028.jpg,water,log rolling
../archive (2)/train/log rolling/060.jpg,water,log rolling
../archive (2)/train/log rolling/002.jpg,water,log rolling
../archive (2)/train/log rolling/091.jpg,water,log rolling
../archive (2)/train/log rolling/081.jpg,water,log rolling
../archive (2)/train/log rolling/009.jpg,water,log rolling
../archive (2)/valid/log rolling/2.jpg,water,log rolling
../archive (2)/train/log rolling/043.jpg,water,log rolling
../archive (2)/train/log rolling/096.jpg,water,log rolling
../archive (1)/train/log rolling/Image_3691.jpg,water,log rolling
../archive (2)/train/ultimate/49.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/27.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/40.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/84.jpg,field & team ball sports,unknown
../archive (1)/train/ultimate/Image_7949.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/64.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/95.jpg,field & team ball sports,unknown
../archive (1)/train/ultimate/Image_3647.jpg,field & team ball sports,unknown
../archive (1)/train/ultimate/Image_7484.jpg,field & team ball sports,unknown
../archive (2)/valid/ultimate/5.jpg,field & team ball sports,unknown
../archive (2)/valid/ultimate/1.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/14.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/41.jpg,field & team ball sports,unknown
../archive (1)/train/ultimate/Image_426.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/33.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/57.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/18.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/06.jpg,field & team ball sports,unknown
../archive (1)/train/ultimate/Image_5542.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/75.jpg,field & team ball sports,unknown
../archive (2)/train/ultimate/83.jpg,field & team ball sports,unknown
../archive (1)/train/ultimate/Image_4173.jpg,field & team ball sports,unknown
../archive (1)/train/ultimate/Image_5223.jpg,field & team ball sports,unknown
../archive (1)/train/ultimate/Image_6721.jpg,field & team ball sports,unknown
../archive (1)/train/ultimate/Image_1409.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_3904.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/48.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_7660.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_540.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_5865.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/38.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_8419.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/93.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_6779.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/88.jpg,field & team ball sports,ultimate
../archive (2)/test/ultimate/3.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/44.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/37.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/51.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_4082.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/19.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_4195.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/59.jpg,field & team ball sports,ultimate
../archive (2)/valid/ultimate/2.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/23.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_2995.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_8545.jpg,field & team ball sports,ultimate
../archive (2)/test/ultimate/5.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/97.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/05.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_2020.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_2025.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_8965.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_1069.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_3615.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/54.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/20.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_5757.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_1408.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/69.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/03.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_5726.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_8262.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_4718.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_6522.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/87.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_5389.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/96.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/76.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/73.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/45.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/29.jpg,field & team ball sports,ultimate
../archive (2)/test/ultimate/4.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_5855.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_6189.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/01.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_6119.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/31.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/09.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_8796.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_930.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_227.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_1044.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_2880.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_8617.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_559.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/47.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_7968.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/61.jpg,field & team ball sports,ultimate
../archive (2)/valid/ultimate/3.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_7427.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/58.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/28.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/42.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/43.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_3621.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/68.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_1099.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/92.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/30.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/16.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/12.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_4838.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/62.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/90.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/46.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/32.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/26.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_7945.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/55.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_1665.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/34.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/60.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/67.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/65.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/63.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/50.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/25.jpg,field & team ball sports,ultimate
../archive (1)/train/ultimate/Image_8245.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/22.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/21.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/80.jpg,field & team ball sports,ultimate
../archive (2)/train/ultimate/56.jpg,field & team ball sports,ultimate
../archive (2)/train/bowling/092.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_6245.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_8602.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_1035.jpg,precision & target sports,unknown
../archive (2)/train/bowling/094.jpg,precision & target sports,unknown
../archive (2)/train/bowling/070.jpg,precision & target sports,unknown
../archive (2)/train/bowling/093.jpg,precision & target sports,unknown
../archive (2)/train/bowling/025.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_7352.jpg,precision & target sports,unknown
../archive (2)/test/bowling/1.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_2317.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_5191.jpg,precision & target sports,unknown
../archive (2)/train/bowling/064.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_2242.jpg,precision & target sports,unknown
../archive (2)/train/bowling/062.jpg,precision & target sports,unknown
../archive (2)/valid/bowling/4.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_6809.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_7823.jpg,precision & target sports,unknown
../archive (2)/train/bowling/090.jpg,precision & target sports,unknown
../archive (2)/train/bowling/113.jpg,precision & target sports,unknown
../archive (2)/train/bowling/084.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_7666.jpg,precision & target sports,unknown
../archive (2)/train/bowling/019.jpg,precision & target sports,unknown
../archive (2)/train/bowling/111.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_4050.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_8883.jpg,precision & target sports,unknown
../archive (2)/test/bowling/5.jpg,precision & target sports,unknown
../archive (2)/train/bowling/099.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_8809.jpg,precision & target sports,unknown
../archive (1)/train/bowling/Image_207.jpg,precision & target sports,bowling
../archive (2)/train/bowling/072.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_8992.jpg,precision & target sports,bowling
../archive (2)/train/bowling/082.jpg,precision & target sports,bowling
../archive (2)/train/bowling/118.jpg,precision & target sports,bowling
../archive (2)/test/bowling/3.jpg,precision & target sports,bowling
../archive (2)/train/bowling/009.jpg,precision & target sports,bowling
../archive (2)/train/bowling/075.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_3683.jpg,precision & target sports,bowling
../archive (2)/train/bowling/055.jpg,precision & target sports,bowling
../archive (2)/train/bowling/007.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_1331.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_8852.jpg,precision & target sports,bowling
../archive (2)/train/bowling/043.jpg,precision & target sports,bowling
../archive (2)/train/bowling/045.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_2253.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_3371.jpg,precision & target sports,bowling
../archive (2)/train/bowling/037.jpg,precision & target sports,bowling
../archive (2)/train/bowling/117.jpg,precision & target sports,bowling
../archive (2)/train/bowling/040.jpg,precision & target sports,bowling
../archive (2)/train/bowling/020.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_2149.jpg,precision & target sports,bowling
../archive (2)/train/bowling/013.jpg,precision & target sports,bowling
../archive (2)/train/bowling/098.jpg,precision & target sports,bowling
../archive (2)/train/bowling/048.jpg,precision & target sports,bowling
../archive (2)/train/bowling/036.jpg,precision & target sports,bowling
../archive (2)/train/bowling/115.jpg,precision & target sports,bowling
../archive (2)/train/bowling/079.jpg,precision & target sports,bowling
../archive (2)/train/bowling/076.jpg,precision & target sports,bowling
../archive (2)/train/bowling/024.jpg,precision & target sports,bowling
../archive (2)/train/bowling/097.jpg,precision & target sports,bowling
../archive (2)/train/bowling/120.jpg,precision & target sports,bowling
../archive (2)/train/bowling/012.jpg,precision & target sports,bowling
../archive (2)/train/bowling/085.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_2386.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_6061.jpg,precision & target sports,bowling
../archive (2)/train/bowling/069.jpg,precision & target sports,bowling
../archive (2)/valid/bowling/2.jpg,precision & target sports,bowling
../archive (2)/train/bowling/044.jpg,precision & target sports,bowling
../archive (2)/train/bowling/018.jpg,precision & target sports,bowling
../archive (2)/train/bowling/104.jpg,precision & target sports,bowling
../archive (2)/train/bowling/046.jpg,precision & target sports,bowling
../archive (2)/train/bowling/005.jpg,precision & target sports,bowling
../archive (2)/train/bowling/103.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_976.jpg,precision & target sports,bowling
../archive (2)/train/bowling/054.jpg,precision & target sports,bowling
../archive (2)/train/bowling/061.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_2879.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_5620.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_956.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_1320.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_4485.jpg,precision & target sports,bowling
../archive (2)/train/bowling/106.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_5892.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_2342.jpg,precision & target sports,bowling
../archive (2)/train/bowling/077.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_5262.jpg,precision & target sports,bowling
../archive (2)/train/bowling/095.jpg,precision & target sports,bowling
../archive (2)/train/bowling/002.jpg,precision & target sports,bowling
../archive (2)/train/bowling/073.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_6812.jpg,precision & target sports,bowling
../archive (2)/train/bowling/004.jpg,precision & target sports,bowling
../archive (2)/train/bowling/031.jpg,precision & target sports,bowling
../archive (2)/train/bowling/101.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_4775.jpg,precision & target sports,bowling
../archive (2)/train/bowling/060.jpg,precision & target sports,bowling
../archive (2)/train/bowling/107.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_3631.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_9076.jpg,precision & target sports,bowling
../archive (2)/train/bowling/110.jpg,precision & target sports,bowling
../archive (2)/train/bowling/001.jpg,precision & target sports,bowling
../archive (2)/train/bowling/080.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_897.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_2170.jpg,precision & target sports,bowling
../archive (2)/train/bowling/008.jpg,precision & target sports,bowling
../archive (2)/train/bowling/057.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_7165.jpg,precision & target sports,bowling
../archive (2)/train/bowling/065.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_8455.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_1735.jpg,precision & target sports,bowling
../archive (2)/train/bowling/105.jpg,precision & target sports,bowling
../archive (2)/train/bowling/078.jpg,precision & target sports,bowling
../archive (2)/train/bowling/068.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_3669.jpg,precision & target sports,bowling
../archive (2)/train/bowling/049.jpg,precision & target sports,bowling
../archive (2)/train/bowling/059.jpg,precision & target sports,bowling
../archive (2)/train/bowling/112.jpg,precision & target sports,bowling
../archive (2)/train/bowling/091.jpg,precision & target sports,bowling
../archive (2)/train/bowling/010.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_9337.jpg,precision & target sports,bowling
../archive (2)/train/bowling/030.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_1660.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_4448.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_3664.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_4759.jpg,precision & target sports,bowling
../archive (2)/train/bowling/021.jpg,precision & target sports,bowling
../archive (2)/train/bowling/053.jpg,precision & target sports,bowling
../archive (2)/valid/bowling/5.jpg,precision & target sports,bowling
../archive (2)/train/bowling/066.jpg,precision & target sports,bowling
../archive (2)/train/bowling/063.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_2936.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_4905.jpg,precision & target sports,bowling
../archive (2)/train/bowling/119.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_2233.jpg,precision & target sports,bowling
../archive (2)/train/bowling/096.jpg,precision & target sports,bowling
../archive (2)/train/bowling/003.jpg,precision & target sports,bowling
../archive (2)/train/bowling/017.jpg,precision & target sports,bowling
../archive (2)/train/bowling/100.jpg,precision & target sports,bowling
../archive (2)/train/bowling/014.jpg,precision & target sports,bowling
../archive (2)/train/bowling/109.jpg,precision & target sports,bowling
../archive (2)/test/bowling/2.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_1303.jpg,precision & target sports,bowling
../archive (2)/train/bowling/071.jpg,precision & target sports,bowling
../archive (2)/train/bowling/023.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_169.jpg,precision & target sports,bowling
../archive (2)/train/bowling/056.jpg,precision & target sports,bowling
../archive (2)/train/bowling/089.jpg,precision & target sports,bowling
../archive (2)/train/bowling/074.jpg,precision & target sports,bowling
../archive (1)/train/bowling/Image_5383.jpg,precision & target sports,bowling
../archive (2)/train/bowling/102.jpg,precision & target sports,bowling
../archive (2)/train/volleyball/128.jpg,court ball sports,unknown
../archive (2)/train/volleyball/041.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_9205.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_2941.jpg,court ball sports,unknown
../archive (2)/train/volleyball/051.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_5144.jpg,court ball sports,unknown
../archive (2)/train/volleyball/126.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_4488.jpg,court ball sports,unknown
../archive (2)/train/volleyball/110.jpg,court ball sports,unknown
../archive (2)/train/volleyball/109.jpg,court ball sports,unknown
../archive (2)/train/volleyball/098.jpg,court ball sports,unknown
../archive (2)/train/volleyball/035.jpg,court ball sports,unknown
../archive (2)/train/volleyball/086.jpg,court ball sports,unknown
../archive (2)/test/volleyball/1.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_7302.jpg,court ball sports,unknown
../archive (2)/train/volleyball/094.jpg,court ball sports,unknown
../archive (2)/test/volleyball/3.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_6271.jpg,court ball sports,unknown
../archive (2)/train/volleyball/085.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_1723.jpg,court ball sports,unknown
../archive (2)/valid/volleyball/4.jpg,court ball sports,unknown
../archive (2)/train/volleyball/103.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_2169.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_3160.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_464.jpg,court ball sports,unknown
../archive (2)/train/volleyball/007.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_7675.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_8677.jpg,court ball sports,unknown
../archive (2)/train/volleyball/078.jpg,court ball sports,unknown
../archive (2)/train/volleyball/037.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_9406.jpg,court ball sports,unknown
../archive (2)/train/volleyball/039.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_576.jpg,court ball sports,unknown
../archive (2)/train/volleyball/046.jpg,court ball sports,unknown
../archive (1)/train/volleyball/Image_3884.jpg,court ball sports,unknown
../archive (2)/train/volleyball/016.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/099.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/001.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/024.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/065.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_213.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_6355.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/017.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_6215.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_7010.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/003.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/055.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/137.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_7626.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/118.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/045.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/095.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/105.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_4942.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/053.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/114.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/081.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_606.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/062.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_2921.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/026.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_7370.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_8417.jpg,court ball sports,volleyball
../archive (2)/valid/volleyball/3.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_434.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_7991.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_9461.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_1194.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/064.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_6389.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_147.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_5363.jpg,court ball sports,volleyball
../archive (1)/train/volleyball/Image_2217.jpg,court ball sports,volleyball
../archive (2)/train/volleyball/036.jpg,court ball sports,volleyball
